Oil Price,5%,10%,20%
60,6.25,6.578947368421052,7.142857142857143
61,6.147540983606557,6.471095772217429,7.0257611241217806
62,6.048387096774194,6.366723259762309,6.912442396313364
63,5.9523809523809526,6.265664160401003,6.802721088435374
64,5.859375,6.167763157894736,6.696428571428571
65,5.769230769230768,6.0728744939271255,6.593406593406593
66,5.681818181818182,5.980861244019139,6.4935064935064934
67,5.597014925373135,5.89159465828751,6.396588486140725
68,5.514705882352941,5.804953560371517,6.302521008403362
69,5.434782608695652,5.720823798627002,6.211180124223603
70,5.357142857142857,5.639097744360902,6.122448979591837
71,5.281690140845071,5.559673832468495,6.036217303822937
72,5.208333333333333,5.482456140350878,5.9523809523809526
73,5.136986301369863,5.407354001441961,5.870841487279843
74,5.0675675675675675,5.334281650071124,5.7915057915057915
75,5.0,5.2631578947368425,5.714285714285714
76,4.934210526315789,5.193905817174515,5.639097744360901
77,4.870129870129871,5.126452494873548,5.565862708719852
78,4.8076923076923075,5.060728744939271,5.4945054945054945
79,4.746835443037975,4.996668887408394,5.4249547920434
80,4.6875,4.934210526315789,5.357142857142857
81,4.62962962962963,4.873294346978557,5.29100529100529
82,4.573170731707317,4.813863928112966,5.226480836236934
83,4.518072289156626,4.7558655675332915,5.163511187607573
84,4.464285714285714,4.6992481203007515,5.10204081632653
85,4.411764705882353,4.643962848297213,5.042016806722689
86,4.3604651162790695,4.589963280293757,4.983388704318937
87,4.310344827586207,4.537205081669692,4.926108374384237
88,4.261363636363637,4.485645933014354,4.870129870129871
89,4.213483146067415,4.435245416913069,4.815409309791332
90,4.166666666666667,4.385964912280702,4.761904761904762
