Oil Price,5%,10%,20%
60,8.0,8.421052631578947,9.142857142857142
61,7.868852459016394,8.28300258843831,8.99297423887588
62,7.741935483870969,8.149405772495756,8.847926267281107
63,7.619047619047619,8.020050125313283,8.70748299319728
64,7.5,7.894736842105263,8.571428571428571
65,7.384615384615384,7.773279352226721,8.43956043956044
66,7.2727272727272725,7.655502392344498,8.311688311688311
67,7.164179104477612,7.541241162608014,8.187633262260128
68,7.058823529411765,7.430340557275542,8.067226890756302
69,6.956521739130435,7.322654462242563,7.950310559006211
70,6.857142857142858,7.218045112781955,7.836734693877552
71,6.760563380281691,7.116382505559674,7.726358148893361
72,6.666666666666667,7.017543859649122,7.619047619047619
73,6.575342465753425,6.92141312184571,7.514677103718199
74,6.486486486486486,6.827880512091038,7.413127413127413
75,6.4,6.7368421052631575,7.314285714285714
76,6.315789473684211,6.648199445983379,7.2180451127819545
77,6.233766233766234,6.561859193438141,7.124304267161411
78,6.153846153846154,6.477732793522267,7.032967032967033
79,6.075949367088608,6.395736175882745,6.943942133815552
80,6.0,6.315789473684211,6.857142857142858
81,5.925925925925926,6.237816764132552,6.772486772486771
82,5.853658536585366,6.161745827984596,6.689895470383276
83,5.783132530120482,6.087507926442613,6.609294320137694
84,5.714285714285714,6.015037593984962,6.530612244897958
85,5.647058823529412,5.944272445820433,6.453781512605043
86,5.5813953488372094,5.875152998776009,6.378737541528239
87,5.517241379310345,5.807622504537205,6.305418719211824
88,5.454545454545455,5.741626794258373,6.233766233766234
89,5.393258426966292,5.677114133648728,6.163723916532906
90,5.333333333333333,5.614035087719298,6.095238095238095
